ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,Deadline
1424,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,4,2024-11-13 00:00:00,1,56,1,5,2025-03-21 00:00:00
1009,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,8,2025-09-21 00:00:00,1,37,1,5,2025-11-15 00:00:00
1800,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Junior,3,2025-10-08 00:00:00,1,247,1,2,2026-03-25 00:00:00
2181,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Beginner,7,2024-09-26 00:00:00,1,1333,1,1,2025-06-03 00:00:00
1458,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,sophomore,Senior,5,2025-07-21 00:00:00,1,875,2,12,2025-10-08 00:00:00
2778,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Mid,6,2024-02-12 00:00:00,1,367,3,14,2026-06-08 00:00:00
2041,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Junior,7,2024-11-27 00:00:00,1,600,2,12,2026-07-10 00:00:00
3004,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,freshman,Senior,7,2025-06-23 00:00:00,1,971,3,14,2026-07-07 00:00:00
1267,Product Management for Beginners,This mentorship focuses on Product Management with practical applications.,Available,,sophomore,Beginner,15,2024-11-25 00:00:00,1,1080,4,19,2025-02-25 00:00:00
786,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Senior,10,2024-12-18 00:00:00,1,727,2,7,2025-11-29 00:00:00
2130,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Mid,6,2025-08-29 00:00:00,1,411,1,1,2025-11-20 00:00:00
1437,Introduction to Project Management,This mentorship focuses on Project Management with practical applications.,Available,,freshman,Junior,8,2025-09-21 00:00:00,1,763,4,21,2026-04-25 00:00:00
2343,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,4,2025-09-27 00:00:00,1,94,1,4,2026-07-04 00:00:00
2927,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,senior,Beginner,8,2024-01-11 00:00:00,1,689,3,14,2024-02-23 00:00:00
2700,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Mid,7,2025-09-18 00:00:00,1,989,1,4,2026-05-30 00:00:00
682,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,6,2025-05-17 00:00:00,1,1426,1,5,2025-07-15 00:00:00
2874,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Mid,5,2025-09-28 00:00:00,1,992,1,5,2025-10-10 00:00:00
591,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,sophomore,Beginner,7,2025-03-17 00:00:00,1,711,4,20,2025-04-27 00:00:00
1980,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,9,2025-06-16 00:00:00,1,1012,1,3,2025-06-20 00:00:00
1460,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Junior,11,2024-11-09 00:00:00,1,922,1,4,2025-04-08 03:41:00
2717,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,freshman,Senior,7,2025-10-01 00:00:00,1,1175,3,15,2026-07-09 00:00:00
1508,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Senior,7,2025-09-25 00:00:00,1,780,4,23,2026-06-11 00:00:00
2695,Hands-on Project Management Training,This mentorship focuses on Project Management with practical applications.,Available,,senior,Senior,7,2024-09-18 00:00:00,1,700,4,21,2026-04-27 00:00:00
504,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Junior,8,2025-10-05 00:00:00,1,806,2,11,2026-06-24 00:00:00
709,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Mid,7,2025-01-19 00:00:00,1,151,3,14,2026-07-07 00:00:00
1858,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,senior,Senior,7,2025-07-15 00:00:00,1,845,2,12,2026-07-08 00:00:00
1200,Introduction to Project Management,This mentorship focuses on Project Management with practical applications.,Available,,senior,Beginner,9,2025-09-18 00:00:00,1,1385,4,21,2025-09-26 00:00:00
2919,Branding for Real Projects,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Mid,5,2025-03-01 00:00:00,1,520,3,18,2025-11-11 00:00:00
2829,Hands-on Career Coaching Training,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Senior,9,2025-10-13 00:00:00,1,1339,4,22,2026-07-08 00:00:00
3135,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,sophomore,Senior,4,2025-06-18 00:00:00,1,585,3,16,2026-07-02 00:00:00
1637,Hands-on Data Engineering Training,This mentorship focuses on Data Engineering with practical applications.,Available,,graduate,Senior,8,2025-10-04 00:00:00,1,187,2,13,2026-06-16 00:00:00
1688,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Mid,7,2025-09-30 00:00:00,1,599,1,5,2026-03-14 00:00:00
960,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,junior,Senior,8,2025-06-09 00:00:00,1,1483,1,6,2026-06-17 00:00:00
1388,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Mid,5,2025-06-24 00:00:00,1,742,1,5,2026-06-28 00:00:00
404,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,freshman,Senior,8,2025-04-19 00:00:00,1,408,2,10,2026-06-13 00:00:00
810,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Beginner,11,2025-06-29 00:00:00,1,236,1,1,2025-09-22 00:00:00
1181,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,graduate,Junior,6,2025-09-07 00:00:00,1,890,1,6,2026-07-11 00:00:00
1948,Product Management for Beginners,This mentorship focuses on Product Management with practical applications.,Available,,freshman,Mid,7,2025-07-01 00:00:00,1,429,4,19,2025-08-27 00:00:00
1223,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Mid,10,2025-03-20 00:00:00,1,1019,2,11,2026-06-23 00:00:00
1395,Introduction to Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Beginner,6,2024-04-24 00:00:00,1,918,2,7,2025-04-24 00:00:00
448,UI/UX Design for Real Projects,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Senior,6,2024-10-07 00:00:00,1,102,3,14,2026-01-15 00:00:00
1062,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,junior,Junior,9,2025-08-15 00:00:00,1,1077,1,6,2025-10-08 00:00:00
9,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Mid,8,2024-10-07 00:00:00,1,514,3,14,2026-06-02 00:00:00
2072,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Senior,6,2025-09-18 00:00:00,1,683,2,13,2026-07-12 00:00:00
3042,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Senior,10,2025-10-10 00:00:00,1,10,1,3,2026-06-01 00:00:00
2149,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Beginner,7,2025-03-07 00:00:00,1,976,2,9,2026-06-08 00:00:00
1553,Project Management for Beginners,This mentorship focuses on Project Management with practical applications.,Available,,sophomore,Senior,10,2025-06-18 00:00:00,1,493,4,21,2026-01-30 00:00:00
1287,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Beginner,8,2025-05-14 00:00:00,1,288,1,2,2025-08-04 00:00:00
3102,Career Coaching for Real Projects,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Senior,7,2025-05-22 00:00:00,1,72,4,22,2026-06-24 00:00:00
3075,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,7,2024-12-11 00:00:00,1,915,1,5,2026-06-28 00:00:00
2737,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Mid,7,2025-07-10 00:00:00,1,264,2,12,2026-06-27 00:00:00
592,Career Coaching for Beginners,This mentorship focuses on Career Coaching with practical applications.,Available,,graduate,Mid,8,2025-05-25 00:00:00,1,711,4,22,2026-06-11 00:00:00
1479,Hands-on Business Analysis Training,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Mid,10,2024-12-04 00:00:00,1,880,4,20,2026-06-19 00:00:00
352,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Mid,8,2024-03-11 00:00:00,1,946,2,11,2025-11-23 00:00:00
1614,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,8,2025-06-15 00:00:00,1,1141,1,5,2026-06-07 00:00:00
158,Machine Learning for Beginners,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Junior,5,2025-03-08 00:00:00,1,311,2,7,2026-06-18 00:00:00
2287,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,sophomore,Senior,7,2025-08-28 00:00:00,1,1453,2,11,2026-05-03 00:00:00
1486,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Mid,3,2025-10-01 00:00:00,1,284,1,2,2026-03-02 00:00:00
140,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Junior,12,2024-03-13 00:00:00,1,1478,2,11,2025-10-05 01:21:00
3113,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Junior,9,2025-01-02 00:00:00,1,1092,1,2,2026-07-14 00:00:00
2397,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,10,2025-08-24 00:00:00,1,125,1,1,2026-06-20 00:00:00
19,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Beginner,7,2025-05-25 00:00:00,1,286,2,8,2025-12-16 00:00:00
849,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,3,2024-07-08 00:00:00,1,1288,1,6,2026-06-06 00:00:00
1617,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Mid,9,2025-05-25 00:00:00,1,248,3,14,2025-06-13 00:00:00
66,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,3,2024-11-12 00:00:00,1,872,1,4,2026-06-30 00:00:00
1082,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Mid,7,2025-04-01 00:00:00,1,446,3,17,2026-07-03 00:00:00
2183,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Junior,8,2025-09-08 00:00:00,1,251,1,2,2026-06-04 00:00:00
94,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Senior,8,2023-12-24 00:00:00,1,1294,1,4,2026-06-18 00:00:00
2678,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Mid,4,2025-07-07 00:00:00,1,781,1,3,2026-06-13 00:00:00
2506,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Beginner,8,2025-10-17 00:00:00,1,1423,2,11,2026-02-14 00:00:00
2373,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,7,2025-03-05 00:00:00,1,194,1,5,2025-03-25 00:00:00
1630,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Mid,10,2025-01-12 00:00:00,1,97,1,5,2026-06-15 00:00:00
292,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Beginner,4,2025-07-10 00:00:00,1,973,1,1,2026-04-10 00:00:00
1112,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Senior,10,2025-09-17 00:00:00,1,250,1,4,2026-06-13 00:00:00
409,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Mid,8,2025-06-08 00:00:00,1,638,3,17,2026-06-07 00:00:00
25,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,8,2024-08-15 00:00:00,1,1016,3,15,2026-06-04 00:00:00
