ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,mentor_total_programs
472,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Beginner,3,2025-06-05 00:00:00,0,27,4,20,4
1651,Product Design for Real Projects,This mentorship focuses on Product Design with practical applications.,Available,,senior,Junior,9,2025-09-29 00:00:00,0,1364,3,15,4
1851,Career Coaching for Real Projects,This mentorship focuses on Career Coaching with practical applications.,Available,,graduate,Beginner,8,2025-07-14 00:00:00,0,1238,4,22,4
1946,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,4,2025-08-15 00:00:00,0,223,1,6,3
774,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Junior,6,2024-05-09 00:00:00,0,232,3,14,3
106,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Mid,5,2025-08-19 00:00:00,0,53,1,3,3
2113,Product Design for Real Projects,This mentorship focuses on Product Design with practical applications.,Available,,senior,Junior,7,2025-08-16 00:00:00,0,604,3,15,3
1747,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Beginner,9,2025-10-16 00:00:00,0,1401,3,15,2
1017,Hands-on Business Analysis Training,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Junior,6,2025-02-04 00:00:00,0,1425,4,20,4
71,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,3,2024-07-10 00:00:00,0,655,1,2,4
2396,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Beginner,2,2025-07-31 00:00:00,0,125,1,1,5
1849,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Mid,6,2025-04-18 00:00:00,0,173,1,4,2
20,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Mid,5,2025-02-05 00:00:00,0,39,2,7,3
387,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,graduate,Mid,7,2025-02-04 00:00:00,0,1239,3,16,3
1613,Introduction to DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,7,2025-05-04 00:00:00,0,1141,1,5,4
1457,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Beginner,3,2025-10-02 00:00:00,0,1361,1,3,3
2735,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Junior,8,2025-03-07 00:00:00,0,695,2,8,4
747,Branding for Beginners,This mentorship focuses on Branding with practical applications.,Available,,freshman,Junior,4,2025-04-19 00:00:00,0,336,3,18,5
1620,Branding for Real Projects,This mentorship focuses on Branding with practical applications.,Available,,graduate,Senior,10,2025-09-09 00:00:00,0,1265,3,18,4
2470,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Senior,5,2025-01-17 00:00:00,0,1286,1,2,5
1269,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Senior,2,2025-05-13 00:00:00,0,841,1,2,3
8,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Mid,1,2025-09-18 00:00:00,0,671,1,4,5
672,Natural Language Processing for Beginners,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Senior,2,2025-03-26 00:00:00,0,1394,2,10,3
967,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,2,2025-02-03 00:00:00,0,175,1,1,5
3036,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,5,2025-08-26 00:00:00,0,961,1,3,5
2752,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,10,2025-04-06 00:00:00,0,1230,1,3,2
1281,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Beginner,3,2025-09-29 00:00:00,0,1147,1,1,3
1971,UI/UX Design for Beginners,This mentorship focuses on UI/UX Design with practical applications.,Available,,sophomore,Senior,2,2025-05-13 00:00:00,0,430,3,14,3
2176,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Junior,9,2024-11-15 00:00:00,0,1278,1,4,2
1132,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,3,2025-10-13 00:00:00,0,1187,1,3,4
250,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,sophomore,Beginner,7,2025-04-28 00:00:00,0,616,3,15,3
2724,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,freshman,Mid,5,2025-05-04 00:00:00,0,889,3,14,5
1015,Mastering Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Junior,7,2025-01-10 00:00:00,0,1425,4,20,4
3041,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,freshman,Senior,3,2025-10-17 00:00:00,0,93,1,6,5
2727,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Mid,9,2025-10-15 00:00:00,0,750,1,2,2
2388,Introduction to Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,junior,Beginner,10,2025-04-23 00:00:00,0,449,2,10,1
778,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Mid,7,2024-05-22 00:00:00,0,923,3,16,5
1844,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,8,2025-08-14 00:00:00,0,234,1,3,5
855,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Senior,3,2025-04-25 00:00:00,0,1337,1,5,4
162,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,10,2025-09-18 00:00:00,0,113,3,15,3
466,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Mid,9,2025-10-02 00:00:00,0,734,3,16,5
2363,Project Management for Real Projects,This mentorship focuses on Project Management with practical applications.,Available,,freshman,Mid,4,2025-06-22 00:00:00,0,1210,4,21,4
758,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Junior,10,2025-05-20 00:00:00,0,1487,1,4,4
510,Mastering Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Senior,8,2024-09-20 00:00:00,0,1387,4,23,5
1965,Introduction to UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Senior,4,2025-09-02 00:00:00,0,1117,3,14,2
904,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Junior,7,2025-08-10 00:00:00,0,829,3,17,4
339,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,3,2025-06-22 00:00:00,0,1439,1,6,2
1043,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,sophomore,Beginner,6,2025-10-04 00:00:00,0,96,2,8,5
2625,Mastering Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,freshman,Beginner,6,2025-10-15 00:00:00,1,839,4,20,4
2289,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,junior,Junior,8,2024-09-05 00:00:00,0,979,2,12,4
3014,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,10,2025-05-26 00:00:00,0,702,1,5,4
2319,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Senior,6,2024-06-05 00:00:00,0,1094,1,5,5
26,Hands-on UI/UX Design Training,This mentorship focuses on UI/UX Design with practical applications.,Available,,senior,Senior,2,2024-11-07 00:00:00,0,1016,3,14,5
1321,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,sophomore,Senior,5,2025-04-25 00:00:00,0,1224,2,8,3
3100,Hands-on Career Coaching Training,This mentorship focuses on Career Coaching with practical applications.,Available,,graduate,Junior,8,2024-11-01 00:00:00,0,72,4,22,4
2286,Mastering Data Science,This mentorship focuses on Data Science with practical applications.,Available,,senior,Mid,10,2025-08-12 00:00:00,0,1453,2,12,5
1869,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Beginner,5,2024-10-31 00:00:00,0,229,1,5,4
1006,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Junior,2,2025-05-31 00:00:00,0,37,1,2,5
317,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Beginner,9,2025-09-19 00:00:00,0,706,3,17,3
2086,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,junior,Beginner,4,2025-06-18 00:00:00,0,795,1,4,2
392,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Junior,4,2025-09-20 00:00:00,0,903,1,2,2
2726,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Senior,2,2025-10-12 00:00:00,0,750,1,1,2
486,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Junior,4,2025-09-04 00:00:00,0,775,1,6,3
1777,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,9,2024-05-27 00:00:00,0,948,1,1,5
1429,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Junior,7,2025-10-08 00:00:00,0,564,1,2,4
1477,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Junior,3,2025-04-29 00:00:00,0,518,1,3,4
1268,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,junior,Senior,4,2024-12-11 00:00:00,0,841,1,5,3
1685,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,3,2025-07-05 00:00:00,0,688,1,1,3
1407,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Mid,3,2025-06-30 00:00:00,0,826,2,11,3
773,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Beginner,3,2025-09-19 00:00:00,1,309,1,1,4
2426,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,senior,Beginner,2,2025-09-26 00:00:00,0,701,2,8,4
613,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,10,2024-05-01 00:00:00,0,1034,1,2,3
2184,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Beginner,9,2025-09-17 00:00:00,0,251,1,2,4
1662,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,sophomore,Beginner,12,2024-05-09 00:00:00,1,504,2,9,2
1381,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Junior,7,2025-07-06 00:00:00,0,1384,1,4,4
1476,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,2,2025-02-24 00:00:00,0,518,1,3,4
3163,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Beginner,5,2025-10-05 00:00:00,0,647,2,9,5
