ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId
2674,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,2,2024-10-08 00:00:00,0,1076,1,6
2580,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Beginner,5,2025-03-06 00:00:00,0,892,1,1
4,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Junior,3,2025-02-23 00:00:00,0,671,1,4
1677,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Beginner,10,2024-06-24 00:00:00,0,364,3,17
2986,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,graduate,Senior,4,2025-10-01 00:00:00,0,931,3,18
2270,Career Coaching for Real Projects,This mentorship focuses on Career Coaching with practical applications.,Available,,junior,Senior,8,2025-08-30 00:00:00,0,278,4,22
1988,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,2,2025-09-07 00:00:00,0,900,1,1
2761,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,senior,Senior,2,2025-09-30 00:00:00,0,1178,3,15
558,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Junior,2,2025-08-21 00:00:00,0,1484,1,3
2662,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Senior,9,2025-01-22 00:00:00,0,811,1,4
1824,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,5,2025-04-23 00:00:00,0,556,1,6
2204,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,4,2024-11-08 00:00:00,0,474,1,6
1690,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Mid,4,2025-10-11 00:00:00,0,599,1,2
2685,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Beginner,2,2025-10-14 00:00:00,0,617,1,3
42,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Beginner,2,2025-07-19 00:00:00,0,149,1,3
2652,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Beginner,10,2025-09-12 00:00:00,0,138,1,2
2263,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,freshman,Mid,2,2025-10-16 00:00:00,0,1051,1,6
3068,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,6,2025-08-26 00:00:00,0,1112,1,6
1698,Hands-on Graphic Design Training,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Beginner,4,2025-09-21 00:00:00,0,47,3,16
1356,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Junior,10,2025-10-17 00:00:00,0,73,1,2
81,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Beginner,10,2025-09-05 00:00:00,0,1108,3,18
2087,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Beginner,8,2025-04-13 00:00:00,0,111,1,4
1171,Mastering Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,junior,Senior,3,2025-08-14 00:00:00,0,399,2,10
385,Hands-on Product Management Training,This mentorship focuses on Product Management with practical applications.,Available,,freshman,Junior,5,2025-10-03 00:00:00,0,848,4,19
1212,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Mid,3,2025-04-29 00:00:00,0,3,1,2
861,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,6,2025-01-17 00:00:00,1,1492,1,1
2806,Career Coaching for Beginners,This mentorship focuses on Career Coaching with practical applications.,Available,,sophomore,Beginner,9,2024-07-20 00:00:00,0,1402,4,22
2977,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Mid,2,2025-10-17 00:00:00,0,1427,2,13
1984,Mastering Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Mid,4,2025-10-07 00:00:00,0,656,2,11
825,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,senior,Beginner,2,2025-10-11 00:00:00,0,554,2,13
685,Deep Learning for Beginners,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Mid,5,2025-08-19 00:00:00,0,678,2,8
2478,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,senior,Senior,8,2025-02-16 00:00:00,0,1372,3,16
2834,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Mid,1,2025-07-12 00:00:00,0,357,2,11
1177,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Senior,4,2024-12-20 00:00:00,0,890,1,1
953,Project Management for Beginners,This mentorship focuses on Project Management with practical applications.,Available,,sophomore,Junior,2,2025-02-16 00:00:00,0,935,4,21
2472,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Senior,7,2025-10-13 00:00:00,0,291,2,13
1432,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,6,2025-07-29 00:00:00,0,323,1,3
902,Mastering Product Design,This mentorship focuses on Product Design with practical applications.,Available,,senior,Beginner,9,2024-05-12 00:00:00,0,829,3,15
1013,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Senior,10,2024-05-16 00:00:00,0,67,2,9
3126,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,freshman,Mid,4,2025-08-09 00:00:00,0,1446,3,18
2148,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Beginner,7,2024-10-29 00:00:00,0,976,2,9
770,Mastering DevOps & Cloud,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,2,2024-04-23 00:00:00,0,309,1,5
594,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Mid,4,2024-03-27 00:00:00,0,675,2,7
208,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,junior,Junior,9,2025-02-06 00:00:00,0,778,2,11
848,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Mid,4,2024-06-07 00:00:00,0,1288,1,5
337,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,2,2025-09-13 00:00:00,0,814,1,6
2090,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Senior,6,2025-08-02 00:00:00,0,1271,1,3
191,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,senior,Mid,2,2025-09-27 00:00:00,0,116,1,6
1887,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Junior,5,2025-08-27 00:00:00,0,467,1,4
3093,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Senior,6,2024-12-04 00:00:00,0,1316,3,14
2609,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Junior,6,2025-07-07 00:00:00,0,652,1,1
926,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Senior,4,2025-05-21 00:00:00,0,1083,1,2
883,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,junior,Junior,8,2025-07-27 00:00:00,0,947,2,13
2689,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Junior,3,2024-06-20 00:00:00,0,1424,1,3
1217,Introduction to Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Mid,10,2025-01-23 00:00:00,0,277,1,2
602,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,7,2025-07-26 00:00:00,0,1084,1,5
3178,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Beginner,9,2025-02-08 00:00:00,0,1071,1,4
870,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,junior,Senior,7,2025-06-30 00:00:00,0,2,2,8
819,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Junior,1,2025-08-03 00:00:00,1,1312,1,3
1203,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Beginner,9,2025-04-14 00:00:00,0,582,2,13
1883,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Mid,5,2025-08-23 00:00:00,0,1145,1,1
3032,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Beginner,2,2024-04-16 00:00:00,0,961,1,3
378,Motion Design for Real Projects,This mentorship focuses on Motion Design with practical applications.,Available,,senior,Beginner,5,2024-07-21 00:00:00,0,968,3,17
1231,Mastering Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Beginner,7,2024-10-20 00:00:00,0,1060,1,1
576,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Beginner,4,2025-02-16 00:00:00,0,213,1,2
2025,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Beginner,1,2024-08-15 00:00:00,0,426,3,17
998,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Mid,4,2025-08-31 00:00:00,0,1353,1,1
2785,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,freshman,Beginner,1,2025-07-20 00:00:00,1,874,2,13
1379,Product Design for Real Projects,This mentorship focuses on Product Design with practical applications.,Available,,senior,Senior,5,2024-09-20 00:00:00,0,867,3,15
3060,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Beginner,6,2025-07-28 00:00:00,1,777,1,3
771,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Mid,9,2024-12-29 00:00:00,0,309,1,1
2444,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Senior,6,2025-03-09 00:00:00,0,330,1,5
1938,Career Coaching for Real Projects,This mentorship focuses on Career Coaching with practical applications.,Available,,junior,Mid,6,2025-09-21 00:00:00,0,130,4,22
793,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,graduate,Senior,10,2025-09-26 00:00:00,0,1410,2,12
